股票代码,公司简称,cos,Indcd,文字数量
600782,新钢股份,0.1653445366140301,C33,21159
000923,河钢资源,0.16533707827312663,C35,15738
600836,ST界龙,0.1653149926291493,C23,18668
300437,清水源,0.16530330642369884,C26,35311
688256,寒武纪,0.16527217279829043,I65,10487
688039,当虹科技,0.16526895322099316,I65,14436
002085,万丰奥威,0.16525493025923804,C36,20616
600426,华鲁恒升,0.1652439467826036,C26,23937
603067,振华股份,0.16523710388276802,C26,24824
603703,盛洋科技,0.16519476794388202,C38,14707
603226,菲林格尔,0.16513871625484156,C20,15449
300579,数字认证,0.16507514736242104,I65,21413
603701,德宏股份,0.1650601413551521,C38,16970
688300,联瑞新材,0.16505871823059112,C30,14244
688389,普门科技,0.1650149137537959,C35,13562
603221,爱丽家居,0.16498760494309736,C29,15094
002405,四维图新,0.1649301568284654,I65,41933
300548,博创科技,0.1648548429736946,C39,25925
002432,九安医疗,0.1648305920652865,C35,23416
002758,华通医药,0.164801261973617,F51,14476
300824,北鼎股份,0.16479126720101336,C38,21713
002683,宏大爆破,0.16474687384383138,B11,25287
603871,嘉友国际,0.16472657874597954,G58,16442
300386,飞天诚信,0.16470519575753215,I65,16065
601567,三星医疗,0.16469211874831555,C40,14870
688577,浙海德曼,0.1646866541322575,C34,16604
000678,襄阳轴承,0.16467997636447818,C37,11619
002850,科达利,0.16465364150280346,C33,29651
600638,新黄浦,0.16463776152461468,K70,21896
002308,威创股份,0.16460871292515522,C39,22257
600328,2020年,0.16458807943472997,C26,40625
300638,广和通,0.16457027242609115,C39,20200
688578,艾力斯,0.1645147282208845,C26,18236
603580,艾艾精工,0.1644776619583159,C29,13853
603968,醋化股份,0.16447611758673977,C26,28092
688123,聚辰股份,0.16443935494624085,C39,19215
300841,康华生物,0.16443410588900603,C27,19470
605179,一鸣食品,0.16443136965568145,C14,21504
000918,嘉凯城,0.16441416775603304,A05,20677
600847,万里股份,0.16441297324151574,C38,7915
600171,上海贝岭,0.1643940797780727,C39,24157
603386,广东骏亚,0.16435841850268673,C39,18662
601231,环旭电子,0.1643392172926285,C39,28804
002081,金螳螂,0.16433007567692434,E50,14923
603331,百达精工,0.16420435016750148,C38,13157
000959,首钢股份,0.16420226178015146,C31,23446
300055,万邦达,0.16419372517348288,M74,28754
300106,西部牧业,0.16417107719160381,A03,19688
600359,新农开发,0.1641663668094926,A01,12226
601008,连云港,0.16414342046290753,G58,20197
600971,恒源煤电,0.16412619353261673,B06,9895
300226,上海钢联,0.16409952386548474,I65,24821
002801,微光股份,0.1640660759292699,C38,25784
000931,中关村,0.16402653214799257,N78,35899
300725,药石科技,0.16399560130490493,C26,20727
600829,人民同泰,0.1639441770079424,C27,20556
300382,斯莱克,0.1639287110297356,C35,33097
002211,宏达新材,0.1639061391296271,C26,25457
600895,张江高科,0.16387519646303508,S90,10630
600803,新奥股份,0.1638335524912911,C26,32518
002196,方正电机,0.16375200478396712,C35,27989
300469,信息发展,0.16374180897029902,I65,24085
603803,瑞斯康达,0.16374125851734336,C39,18462
300789,唐源电气,0.16370414331609998,I65,21664
688159,有方科技,0.16364063621934954,C39,21804
605303,园林股份,0.16359959782819683,A02,19635
603367,辰欣药业,0.16354546172639503,C27,31633
600289,ST信通,0.16353584504550966,I65,14213
600815,ST厦工,0.16353439344121673,C35,17437
600019,宝钢股份,0.16352889637097429,C31,20474
600491,龙元建设,0.16352565187663137,E47,29780
300214,日科化学,0.16352138091388826,C29,19810
300039,上海凯宝,0.1635168015692288,C27,25398
300008,天海防务,0.16347523787401985,M74,17827
002299,圣农发展,0.16346683210198304,A03,17909
603229,奥翔药业,0.16346406027321045,C27,24069
000631,顺发恒业,0.16344832690840083,C37,15139
000932,华菱钢铁,0.163364359038073,C31,27515
002534,杭锅股份,0.1633261351673979,C34,9331
000777,中核科技,0.16332178292843968,C34,17111
300065,海兰信,0.16326652703072375,I64,21653
000792,ST盐湖,0.16325497058134442,C26,23402
000705,浙江震元,0.16324528760556528,F51,16591
900953,凯马B,0.16319599408448418,C36,10703
688021,奥福环保,0.16314415965649465,C35,16503
002294,信立泰,0.16311785011085866,C27,20450
300211,亿通科技,0.16311464146780058,C39,23735
688017,绿的谐波,0.16306118827545624,C34,15595
002029,七匹狼,0.16302200608926162,C18,41140
300171,东富龙,0.16300382297051846,C35,28167
002516,旷达科技,0.16296183082704147,C17,24307
300658,延江股份,0.1629577536391087,C17,22798
300399,天利科技,0.162956929971907,I65,25424
002890,弘宇股份,0.162946024599755,C35,6823
000755,山西路桥,0.16291929522077556,C26,13146
300444,双杰电气,0.1628334468738424,C38,22055
600618,氯碱化工,0.16281660977767315,C26,24189
002265,西仪股份,0.16278634290383434,C34,10874
600572,康恩贝,0.16277365389643855,C27,18321
300660,江苏雷利,0.16277174577073522,C38,22730
688090,瑞松科技,0.1627498167108339,C35,21871
002963,豪尔赛,0.16270444681571758,E50,18450
300248,新开普,0.16269979606745114,I64,37931
000012,南玻A,0.16267510029629093,C30,28979
600389,江山股份,0.1626556475573951,C26,19663
300014,亿纬锂能,0.1626301363284918,C39,20480
002489,浙江永强,0.162623170597524,C21,30099
300017,网宿科技,0.1625759641032518,I63,23451
688288,鸿泉物联,0.16256208708961617,C39,19905
600037,歌华有线,0.1625399726527802,I65,9266
002555,三七互娱,0.16253547994221829,C36,27401
601678,滨化股份,0.16252078865216876,S90,20344
300619,金银河,0.16248159235683973,C35,23799
300260,新莱应材,0.16246972036083057,C34,38963
000862,银星能源,0.16241286015796402,C40,16626
601199,江南水务,0.1624029687734082,D46,24196
603996,ST中新,0.16240209649162052,C39,14498
600343,航天动力,0.16238958138154763,C34,24404
603881,数据港,0.16238117553297465,I64,14671
600854,春兰股份,0.16236855530075742,C38,10696
300094,国联水产,0.16235299107706402,A05,17892
600884,杉杉股份,0.16218177499967049,C18,33317
603648,畅联股份,0.16213710967398148,L72,12489
002304,洋河股份,0.1621222674783745,C15,19618
601877,正泰电器,0.1621126490910312,C38,28383
600868,梅雁吉祥,0.16204706255724288,S90,18605
002109,兴化股份,0.16204327213723468,C26,14887
002763,汇洁股份,0.16201964113959005,C18,20321
002505,鹏都农牧,0.16199907311278436,A03,22424
000807,云铝股份,0.16198655024104391,C32,13670
600098,广州发展,0.1619846360199414,D44,27598
600496,精工钢构,0.1619495847050823,E50,16386
000666,经纬纺机,0.16190458162152535,C35,19354
002679,福建金森,0.16186594665484683,A02,10915
002530,金财互联,0.16183213152109063,C34,19036
300665,飞鹿股份,0.16178917163813852,C26,35337
603856,东宏股份,0.16174383206783688,C29,20531
002037,保利联合,0.1617349485881622,C26,21608
605500,森林包装,0.1616251692160161,C22,16430
688165,埃夫特,0.16159765922985048,C34,20886
603339,四方科技,0.1615769385378816,C34,13859
603228,景旺电子,0.16155019928704692,C39,13593
300938,信测标准,0.16154540602350667,M74,14976
000826,启迪环境,0.16153967312139417,C26,37223
688313,仕佳光子,0.16153222005410764,C39,16454
002783,凯龙股份,0.1614567352285885,C26,28952
600199,金种子酒,0.16145474987606703,C15,16106
000887,中鼎股份,0.16144004398412287,C37,18385
002747,埃斯顿,0.1614301040907517,C40,27916
002959,小熊电器,0.1613820888765788,C38,19379
300075,数字政通,0.16130990823562502,I65,23336
000953,ST河化,0.16127612639104674,C26,12845
600101,明星电力,0.16126168918636863,D44,25826
603863,松炀资源,0.1612592291225835,C22,13809
603868,飞科电器,0.1612554578913491,C38,17727
603887,城地香江,0.16119417471471917,E48,26201
603700,宁水集团,0.16114643571671455,C40,19467
002148,北纬科技,0.16112750856629712,I63,15447
605003,众望布艺,0.16111794071426275,C17,12756
688669,聚石化学,0.16106672865159163,C29,22471
600798,宁波海运,0.16104967704439294,G55,16756
000812,陕西金叶,0.16101033916562024,C23,10558
300942,易瑞生物,0.16100373071787352,C27,18390
603306,华懋科技,0.1609104109741682,C36,15630
600275,ST昌鱼,0.16089174766077222,A04,7099
600366,宁波韵升,0.16088337128560268,C40,9649
000922,佳电股份,0.1608750898125487,C38,18183
603697,有友食品,0.16086709503199328,C14,14420
601929,吉视传媒,0.16077551559179393,I63,16364
688068,热景生物,0.16076614520510651,C27,24948
300893,松原股份,0.1607513506451124,C36,17091
600155,华创阳安,0.16074960683317693,C29,10100
300540,深冷股份,0.16067451457035825,C34,16109
300817,双飞股份,0.1606693605575219,C34,20594
000655,金岭矿业,0.16065570634486792,C30,20916
300514,友讯达,0.160623035746383,C39,22414
002261,拓维信息,0.16060323732370402,I63,19792
603890,春秋电子,0.1605900884643826,C39,15078
603001,奥康国际,0.1605189882087104,C19,17708
002823,凯中精密,0.16048513101002093,C38,21907
000768,中航西飞,0.1604789642615424,C37,20831
002248,华东数控,0.1604727155297413,C34,17502
600866,星湖科技,0.16043944089349232,C14,18183
603617,君禾股份,0.1602793971935948,C34,21058
603819,神力股份,0.16021485830059687,C38,13930
601001,晋控煤业,0.16018596088509543,B06,16187
002215,诺普信,0.16016508279555283,C26,20870
000404,长虹华意,0.16013940727285633,C34,29281
600885,宏发股份,0.15990602375744084,C26,14090
002239,奥特佳,0.15990335514535334,C18,18425
605186,健麾信息,0.1598997465648802,C35,17424
300338,开元教育,0.15989389240828636,C40,26286
002288,超华科技,0.15988689244929916,C39,21785
600590,泰豪科技,0.15988610331451153,C38,23899
603809,豪能股份,0.15987126502418847,C36,18151
300264,佳创视讯,0.15987066150433993,C39,27881
002828,贝肯能源,0.15984030151632164,B11,19578
002285,世联行,0.15982865692230266,K70,39012
000829,天音控股,0.15975883903540025,A01,17911
600916,中国黄金,0.15975223278194722,F52,15930
300123,亚光科技,0.15970645578059653,C37,24051
600250,南纺股份,0.15966844302296895,F52,18935
603722,2020年,0.15962423939779766,C26,24297
002071,长城退,0.15956441739906427,C33,14639
002344,海宁皮城,0.15955955147736614,S90,22730
002083,孚日股份,0.15953570795508865,C17,21870
600893,航发动力,0.1595096860028611,C13,22361
300082,奥克股份,0.15950946356560314,C26,31649
300116,保力新,0.15947007526117743,C41,36622
688513,苑东生物,0.15945981977938736,C27,27701
300241,瑞丰光电,0.159453581431301,C39,21852
002635,安洁科技,0.15943996862538756,C39,25480
600082,海泰发展,0.15941183602958756,K70,14592
002107,沃华医药,0.1593979576113353,C27,26898
600831,广电网络,0.15936750582136716,R86,28781
605050,福然德,0.1593613914834018,G58,28511
601598,中国外运,0.15932431109903766,G58,29348
600200,江苏吴中,0.15931871543024195,C27,8044
000681,视觉中国,0.1592960324455427,C18,26669
600191,华资实业,0.15928360246390824,C13,6392
000099,中信海直,0.15924372171876833,G56,13479
688589,力合微,0.15924194890999177,I65,27794
603906,龙蟠科技,0.15923877177574627,C26,21757
300393,中来股份,0.15920519461173518,C41,25647
603177,德创环保,0.1591981532880731,N77,16587
688198,佰仁医疗,0.15919728429650748,C35,14780
688108,赛诺医疗,0.15917303763158713,C35,21066
600135,乐凯胶片,0.1591389339085163,C26,23976
600505,西昌电力,0.15913749557129306,D44,24007
000019,深粮控股,0.15913092663155468,C15,17262
002709,天赐材料,0.1591299626331107,C26,34967
601898,中煤能源,0.15910558799416105,B06,33534
300910,瑞丰新材,0.15909110114362618,C26,19585
603499,翔港科技,0.15908323165689167,C23,18523
002945,华林证券,0.15907911933602123,J67,37913
000860,顺鑫农业,0.15902046753857338,A01,19772
601606,长城军工,0.15897625052796147,C41,21213
603157,ST拉夏,0.15891807693890364,C18,21595
600187,国中水务,0.15891456334245227,C22,18991
300793,佳禾智能,0.1588407620183743,C39,17430
000981,ST银亿,0.15882824471931697,C39,40358
002151,北斗星通,0.15881583717198944,C39,36330
000719,中原传媒,0.15876438368183896,C26,33395
688595,芯海科技,0.1587323568936103,C39,15940
603717,天域生态,0.15870729509982123,E48,22305
603003,龙宇燃油,0.15866272759974687,F51,16546
600879,航天电子,0.15865842652985096,C35,16714
600125,铁龙物流,0.1586409185570929,G53,11705
600566,济川药业,0.15863763670376663,C34,28074
002745,木林森,0.15862387446534026,C39,33961
300138,晨光生物,0.15858647855742347,C14,38549
002928,华夏航空,0.1585778117140993,G56,24729
600228,ST昌九,0.15857743794911117,C26,20145
002999,天禾股份,0.15856193455697565,F52,22246
600714,金瑞矿业,0.15854404978576456,B06,14783
300175,朗源股份,0.15844729775263122,C13,15442
002385,大北农,0.15839443435206296,C13,35528
603888,新华网,0.15837313751638435,I64,15977
605088,冠盛股份,0.15835392386189776,C36,15770
300282,三盛教育,0.15830088701676,C39,21552
600035,楚天高速,0.1582066377272075,G58,19117
000538,云南白药,0.15819667764467132,C27,16015
002234,民和股份,0.15817096345339707,A03,13795
300096,易联众,0.15816333076118586,I65,31929
002301,齐心集团,0.1581610955902692,C24,17909
600872,中炬高新,0.15808171901360016,S90,17577
000661,长春高新,0.1580497702290783,C27,20386
603855,华荣股份,0.1580164815022622,C35,13888
600865,百大集团,0.15799355032103563,F52,8532
600979,广安爱众,0.1579897842971076,D44,24715
002639,雪人股份,0.15796996480380457,C34,17163
300168,万达信息,0.15792430003507546,I65,42133
605183,确成股份,0.15792330942995253,C26,14779
605268,王力安防,0.15791904732841078,C33,18297
688258,卓易信息,0.15791842296590466,I65,14582
000506,中润资源,0.157870248728475,C22,15532
600234,ST山水,0.15784285852297353,F52,18035
300856,科思股份,0.15781487165201374,C26,22489
003036,泰坦股份,0.1577348758711294,C35,12250
600539,ST狮头,0.1576762691820743,C30,12687
002880,卫光生物,0.15761144254227277,C27,20578
000668,荣丰控股,0.15758652241317678,F52,13387
000616,海航投资,0.1575853014108698,K70,23474
600833,第一医药,0.15757536502948966,F52,14809
300347,泰格医药,0.15754154711360807,M73,23292
600350,山东高速,0.15751965931826564,N78,24463
300819,聚杰微纤,0.15751101747868232,C17,19646
600355,精伦电子,0.15743428693462394,C39,13557
000659,珠海中富,0.15741889996493572,C29,14456
002598,山东章鼓,0.15740236752651415,C34,22976
300741,华宝股份,0.15733844762695506,C26,22741
002032,苏泊尔,0.1573281110344066,C33,16706
600122,ST宏图,0.15728878289022424,C39,18215
000601,韶能股份,0.1572583903139009,D44,28651
000858,五粮液,0.1572235536180432,C14,18699
600160,巨化股份,0.15721753242184097,C26,16414
600225,ST松江,0.15719666028742454,A01,19604
300345,华民股份,0.15715949214604216,C33,14165
600573,惠泉啤酒,0.15714790353348304,C15,11913
000908,景峰医药,0.15712369536611193,C34,28512
002827,高争民爆,0.15710328289904021,C26,22672
600273,嘉化能源,0.15709281052459817,C17,39396
300407,凯发电气,0.1570815914279118,C38,22828
605199,葫芦娃,0.15705698030461115,C27,25200
002713,东易日盛,0.1570499627369444,E50,27967
002693,双成药业,0.15703725243804517,C27,22905
002596,海南瑞泽,0.15702923915097886,C30,26027
600022,山东钢铁,0.15702109022791627,C32,17451
600085,同仁堂,0.15694042896531268,C27,26470
002558,巨人网络,0.1569095320155362,L72,30058
300164,通源石油,0.156892299759827,B11,19131
300689,澄天伟业,0.1568417535662413,C39,20000
000971,ST高升,0.1567540467979117,C17,31568
603220,中贝通信,0.15668709057240865,I65,16007
300387,富邦股份,0.15668258668585844,C26,33373
603939,益丰药房,0.15666340678726756,F52,20586
605338,巴比食品,0.15654889780216696,C14,27759
600400,红豆股份,0.15654481704062603,C18,21877
605277,新亚电子,0.156502000464544,C38,11725
300810,中科海讯,0.15649511250363565,I65,12730
300051,ST三五,0.15648548115550934,I64,44534
603129,春风动力,0.15643690528137688,C37,17797
603278,大业股份,0.15641996363064062,C33,14625
200152,山航B,0.15639677410905178,G56,16712
300815,玉禾田,0.15634763856100561,N78,29775
601188,龙江交通,0.15633642056808134,G58,8916
002697,红旗连锁,0.15631335697527105,F52,9669
603517,绝味食品,0.15629585483649797,C13,15443
000906,浙商中拓,0.15626851928930952,F51,27856
600323,瀚蓝环境,0.15625758870352913,D46,20437
600576,祥源文化,0.15616997118749376,C17,15559
600060,海信视像,0.1561656769299219,C39,9743
600372,中航电子,0.15612191040943096,C37,13284
600391,航发科技,0.15610621286063883,C37,13442
688083,中望软件,0.15608821984018054,I65,15359
001696,宗申动力,0.15607891624206396,C37,28338
000875,吉电股份,0.15605577651660266,D44,27424
300181,佐力药业,0.15599816714878703,C27,21993
600644,乐山电力,0.1559761423738055,D44,26761
603000,人民网,0.1559337586099548,I64,16825
300932,三友联众,0.1559278520210814,C38,15510
601298,青岛港,0.1559080731541843,G55,11718
688010,福光股份,0.15587742581015884,C40,17868
002465,海格通信,0.15586126310910667,C39,26243
300182,捷成股份,0.15586109433823597,I65,21239
002484,江海股份,0.15578688170111032,C39,9343
000158,常山北明,0.15575073816576468,C17,39465
600789,鲁抗医药,0.1557501789887719,C27,27079
002455,百川股份,0.15574212941058632,C26,31677
002345,潮宏基,0.1557102638175308,C41,21017
600277,亿利洁能,0.15567473472034202,C26,32876
000966,长源电力,0.1556553069289458,D44,19159
600093,易见股份,0.15564283479029356,A01,11443
000702,正虹科技,0.15563752419801302,C13,25997
688078,龙软科技,0.15562692541282439,I65,14232
300591,万里马,0.15558002185612588,C19,36441
002230,科大讯飞,0.1555633357920546,I65,53648
300717,华信新材,0.15556296280199558,C29,17440
600801,华新水泥,0.15556005029908718,C30,12401
002549,凯美特气,0.1555526001430583,C41,18136
601168,西部矿业,0.15553515527002226,B09,18085
300121,阳谷华泰,0.15546791288902606,C26,21914
300234,开尔新材,0.1554159342086183,C33,31125
002950,奥美医疗,0.15533964540776748,C35,19823
000998,隆平高科,0.15533549409421696,A01,27128
002692,ST远程,0.1553338357628375,C38,13241
002426,ST胜利,0.1552831893587345,C39,22201
603668,天马科技,0.15525714010226696,C13,26706
600006,东风汽车,0.15520194493456888,C36,19375
002986,宇新股份,0.15519971096838722,C26,15092
600767,ST运盛,0.1551593949566185,K70,8197
601698,中国卫通,0.1550796163613396,I63,14045
300475,聚隆科技,0.15507643886490818,C38,18504
002048,宁波华翔,0.15506051918309677,C36,22843
300918,南山智尚,0.15498799179292458,C17,20448
003037,三和管桩,0.15497980187101548,C30,25599
600309,万华化学,0.1549529158914678,C26,24871
002381,双箭股份,0.15494882417865455,C29,19617
600778,友好集团,0.1549051720474643,F52,21226
002152,广电运通,0.15490485555951017,C35,39096
002303,美盈森,0.15486513648791386,C22,38336
603027,千禾味业,0.15483743672287292,C14,14447
300683,海特生物,0.15481629534053598,C27,18464
603926,铁流股份,0.1547948559933128,C36,6434
300963,中洲特材,0.15474653469156777,C32,14166
002434,万里扬,0.15473508951451526,C36,28297
688179,阿拉丁,0.15472283289666042,M73,13955
002719,ST麦趣,0.1546989769334196,C14,18548
002042,华孚时尚,0.15469252432695854,C17,14491
601218,吉鑫科技,0.1545930453211702,C35,15007
002391,长青股份,0.15459215487828423,C26,24864
300493,润欣科技,0.15449399468360386,I65,16457
600756,浪潮软件,0.15448721706573143,I65,10016
300460,惠伦晶体,0.15447863063244596,C39,18736
002773,康弘药业,0.15445912090761305,C27,22727
002069,獐子岛,0.1544547867005737,A04,15235
600285,羚锐制药,0.15436757512447385,C27,20869
603196,日播时尚,0.1543487398411311,C18,17193
603848,好太太,0.15433112113523761,C33,15559
300436,广生堂,0.15431498828512602,C27,19137
603980,吉华集团,0.15428812805682518,C26,18712
603877,太平鸟,0.15422244126513446,C18,16050
600898,ST美讯,0.154196135469833,F51,19991
688016,心脉医疗,0.1541457030363729,C35,19812
603005,晶方科技,0.15406350698225604,C39,16425
603028,赛福天,0.15400523517508574,C33,18911
000900,现代投资,0.15400354244028294,G58,23836
600499,科达制造,0.15399781182512962,C35,28221
000585,ST东电,0.1539800752719556,C38,14926
600080,ST金花,0.15393591652695418,C27,24515
603663,三祥新材,0.15387152469849383,C30,18074
603358,华达科技,0.15386530724747263,C36,13695
300454,深信服,0.15386294202131245,I65,40153
002567,唐人神,0.15382447563689475,C13,20219
688058,宝兰德,0.15382068954421177,I65,16735
000595,ST宝实,0.15377991668748514,C34,14471
603369,今世缘,0.15372080519561362,C15,19202
300489,中飞股份,0.1537161794806452,C32,17029
600636,国新文化,0.15369693973531529,C26,23905
603197,保隆科技,0.1536962784921075,C36,12645
000886,海南高速,0.15364971049397336,G58,16629
300249,依米康,0.1536370317156911,C35,42317
600857,宁波中百,0.15361723646176587,F52,8271
603098,森特股份,0.15360796328786452,E50,24551
002571,德力股份,0.15358245948725488,C30,34796
603121,华培动力,0.15358239480742258,C36,19390
603801,志邦家居,0.15348681998815242,C21,21515
600203,福日电子,0.1534579429353421,C39,17223
688358,祥生医疗,0.1534205331317793,C35,19024
601789,宁波建工,0.15340603468693895,E47,10734
000985,大庆华科,0.15338491607378518,C26,10314
002309,中利集团,0.15324270890208044,C38,31542
600517,国网英大,0.15323111565723474,C38,24561
601633,长城汽车,0.15320104844949733,C36,35528
000821,京山轻机,0.15319068516131112,C35,29508
300927,江天化学,0.1531731080727675,C26,23518
300816,艾可蓝,0.15315671457034294,N77,23393
601127,小康股份,0.15313665739560342,C36,15727
300157,恒泰艾普,0.15313605152732457,B11,18230
003032,传智教育,0.15312200464317696,P82,14119
002583,海能达,0.15309734616667892,C39,38432
603729,龙韵股份,0.15304989335403313,L72,3977
603669,灵康药业,0.1530347710993467,C27,30319
688393,安必平,0.1530057737057121,C27,18531
600563,法拉电子,0.15298712309614332,C39,6819
688233,神工股份,0.1529849169070651,C30,15069
600735,新华锦,0.15296268807726238,C15,17989
002098,浔兴股份,0.15292964055870176,C41,18181
688609,九联科技,0.15290930232656091,C39,17976
003042,中农联合,0.15289316418432486,C26,17903
000957,中通客车,0.15280936374066872,C36,13096
601311,骆驼股份,0.15275142008662415,C38,18372
300254,仟源医药,0.15271347226268334,C27,21454
000791,甘肃电投,0.15269806888736379,C26,15965
603365,水星家纺,0.1526484331912882,C17,13803
600382,广东明珠,0.15264002664188167,C35,19863
600283,钱江水利,0.1525837942146225,D44,6204
600526,菲达环保,0.1525434483592178,C35,24572
300531,优博讯,0.15253811927082975,C39,44824
002167,东方锆业,0.1524402835426895,C26,15362
300617,安靠智电,0.15243483996990698,C38,26973
002274,华昌化工,0.15240294299317889,C26,36307
600168,武汉控股,0.1523875854902005,D46,20108
603188,ST亚邦,0.15238635309049203,C26,26817
603389,ST亚振,0.1523782026946306,C21,15043
002830,名雕股份,0.1523260129393556,E50,20298
002187,广百股份,0.1523120972793088,F52,14761
002086,ST东洋,0.1523029224131422,A04,26281
600231,凌钢股份,0.15230219178458496,C31,23354
300945,曼卡龙,0.1522959386815868,F52,21534
000729,燕京啤酒,0.15225994784525257,C15,17979
002502,ST鼎龙,0.15221784286094944,C24,21318
688311,盟升电子,0.15219780913681424,C39,15768
600890,中房股份,0.15217672155032325,K70,5785
600781,ST辅仁,0.152134403709039,C27,15257
002454,松芝股份,0.15212954063535447,C36,14435
002682,龙洲股份,0.15209128577725406,G54,21645
002096,南岭民爆,0.15204080002632514,C26,30479
600052,浙江广厦,0.15202089677556518,K70,9255
600290,ST华仪,0.15191490025246593,C35,19158
000078,海王生物,0.15190217175585913,C27,18124
002562,兄弟科技,0.15184289719171082,C26,25203
300827,上能电气,0.15182002245140017,C38,20127
600770,综艺股份,0.15181911304161605,S90,29883
002937,兴瑞科技,0.15175975176741913,C39,34452
603808,歌力思,0.15173809543846514,C18,19069
002461,珠江啤酒,0.15169506738138494,C15,44547
002267,陕天然气,0.15169339464315768,D45,11749
300867,圣元环保,0.15166599136774048,N77,22842
300261,雅本化学,0.15165122513350918,C26,42455
605116,奥锐特,0.15164566361922138,C27,24771
002300,太阳电缆,0.15156175469140465,C38,19613
002805,丰元股份,0.1515077917854154,C26,23556
603181,皇马科技,0.15150200837493374,C26,22035
601222,林洋能源,0.1514519634240607,C40,30108
002859,洁美科技,0.15144179325115592,C39,26204
000837,ST秦机,0.1514378135082088,C34,23978
002557,洽洽食品,0.1514354377978108,C13,29301
300155,安居宝,0.15142892540068284,C39,15206
603050,科林电气,0.1513781285030525,C38,15008
601968,宝钢包装,0.1513443162544028,C33,6828
600750,江中药业,0.15132684152273293,C27,29568
002531,天顺风能,0.15132450861122343,C35,16444
601607,上海医药,0.15127172373552247,C27,34326
002059,云南旅游,0.15123271901349186,L72,18584
603661,恒林股份,0.1512310185341414,C21,19840
688158,优刻得,0.15115453713104635,I64,18963
300219,鸿利智汇,0.15114979290990838,C39,25888
000626,远大控股,0.15108611263621524,S90,19524
002383,合众思壮,0.15107390730317427,C39,34295
600776,东方通信,0.151035569309747,C39,16142
601020,华钰矿业,0.15101091046771953,B09,23890
600731,湖南海利,0.1510102424296042,C26,23374
002607,中公教育,0.15099991050611578,F52,17703
600733,北汽蓝谷,0.15099240556028573,C39,15810
600578,京能电力,0.1509817427478187,D44,17870
603656,泰禾智能,0.15094581603598856,C35,15540
300958,建工修复,0.15085168796190462,N77,17672
002186,全聚德,0.1508462543565135,H62,16740
002847,盐津铺子,0.15084054590094498,C14,15845
002820,桂发祥,0.1508349728669739,C14,27778
300066,三川智慧,0.15082724015779408,C40,25489
000735,罗牛山,0.1507932728296116,A03,32861
600297,广汇汽车,0.15077841556848226,C27,29852
688116,天奈科技,0.15073697454225482,C26,16394
002270,华明装备,0.15070291782347944,C34,28645
601512,中新集团,0.15067251752524527,S90,20027
000039,中集集团,0.1506232985830393,C33,50653
002286,保龄宝,0.1505776848399377,C14,16622
000995,皇台酒业,0.1505699586233076,C15,21085
601689,拓普集团,0.15050695672914782,C36,12815
002633,申科股份,0.15044013461489142,C34,20756
600156,华升股份,0.15042111858454696,C17,14821
603330,上海天洋,0.15041748312339528,C26,27039
600094,大名城,0.1503821605607875,C28,17765
003015,日久光电,0.1503125298828182,C39,16523
300798,锦鸡股份,0.1503124011423564,C26,27756
300937,药易购,0.15030020082094014,F51,16069
300139,晓程科技,0.15028156703386433,C39,20161
000068,华控赛格,0.15023205124799605,C39,18316
002036,联创电子,0.15022766669883117,C17,25581
600265,ST景谷,0.1501443522505329,A02,9375
300620,光库科技,0.15008902759969084,C39,26266
000548,湖南投资,0.15003862146018448,N78,22230
603948,建业股份,0.1500233953820099,C26,15461
603676,卫信康,0.14996107944122844,C27,22029
603083,剑桥科技,0.1499052835823793,C39,28337
600255,ST鑫科,0.14987231731599196,C41,11479
002561,徐家汇,0.149838602225239,F52,13620
603055,台华新材,0.14977337894737597,C17,15978
002616,长青集团,0.1497403443197247,C33,22832
601009,南京银行,0.14969352402713748,J66,46062
600993,马应龙,0.14963480825244052,C27,22476
000793,华闻集团,0.14957631456054135,I65,39661
601799,星宇股份,0.14956866188581347,C38,10845
600146,ST环球,0.14955550685210295,C25,14476
600020,中原高速,0.14945011531852778,G58,19087
000876,新希望,0.14940988618992798,C13,29475
002357,富临运业,0.149409173725876,G54,19879
600783,鲁信创投,0.149404010239156,C30,20184
300569,天能重工,0.14936544889430223,C38,21206
300150,世纪瑞尔,0.14930229266589615,I65,23345
603567,珍宝岛,0.14926294171332063,C27,27312
300375,鹏翎股份,0.14924197403570721,C29,24950
002978,安宁股份,0.14922061966334682,B08,16467
300788,中信出版,0.14918007350681645,R85,18417
603615,茶花股份,0.1491720122174365,C29,20943
603329,上海雅仕,0.14914469371947173,G58,19620
300529,健帆生物,0.14905442783946132,C35,22745
600448,华纺股份,0.1490521148898832,C17,21615
200168,ST舜喆B,0.1490341291810549,C18,7055
300557,理工光科,0.14899982411715595,C40,13257
000592,平潭发展,0.14898677942484054,K70,27996
600790,轻纺城,0.14897585918825712,S90,11271
688365,光云科技,0.14897333118283435,I65,23320
000607,华媒控股,0.14894816958315754,C40,21498
000803,ST北能,0.14891520579357648,C17,20231
000913,钱江摩托,0.14889176059449338,C37,11168
000058,深赛格,0.14888915482020565,C39,26846
600211,西藏药业,0.14885113341733955,C27,22897
002982,湘佳股份,0.14884868468571733,A03,21436
603351,威尔药业,0.1488080190112224,C27,21206
688981,中芯国际,0.1487875909462769,C39,23432
600386,北巴传媒,0.14873633825847835,I65,15315
002305,南国置业,0.1487132977707493,K70,25960
